Condition,bern_param_play,bern_param_not_play,dP,impact,text_instruction,is_task_obs,bern_param_left_down,bern_param_left_up,bern_param_right_down,bern_param_right_up,bern_param_z,bern_param_up,bern_param_down,trainingRun.thisRepN,trainingRun.thisTrialN,trainingRun.thisN,trainingRun.thisIndex,trainingBlocks.thisRepN,trainingBlocks.thisTrialN,trainingBlocks.thisN,trainingBlocks.thisIndex,firstRun.thisRepN,firstRun.thisTrialN,firstRun.thisN,firstRun.thisIndex,firstBlocks.thisRepN,firstBlocks.thisTrialN,firstBlocks.thisN,firstBlocks.thisIndex,loop_exps23.thisRepN,loop_exps23.thisTrialN,loop_exps23.thisN,loop_exps23.thisIndex,innerRun.thisRepN,innerRun.thisTrialN,innerRun.thisN,innerRun.thisIndex,innerBlocks.thisRepN,innerBlocks.thisTrialN,innerBlocks.thisN,innerBlocks.thisIndex,text_instr.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,text_instr_2.started,key_resp_5.started,key_resp_5.keys,key_resp_5.rt,text_instr_3.started,key_resp_7.started,key_resp_7.keys,key_resp_7.rt,text_instr_13.started,key_resp_8.started,image_avec.started,image_sans.started,image_victoire.started,image_defaite.started,text_avec.started,text_sans.started,text_victoire.started,text_defaite.started,key_resp_8.keys,key_resp_8.rt,text_3.started,text_3.stopped,cross.started,cross.stopped,key_resp_training.started,avec_training.started,sans_training.started,nombre_match_training.started,text_question.started,cross_training.started,image_avec_training.started,image_sans_training.started,joueur.started,key_resp_training.keys,key_resp_training.corr,key_resp_training.rt,text_question_outcome.started,nombre_match_training_outcome.started,text_avec_fb.started,text_sans_fb.started,image_avec_outcome_training.started,image_sans_outcome_training.started,cross_outcome_training.started,joueur_feedback.started,image_outcome_training.started,text_resultat.started,cross_outcome_training.stopped,image_outcome_training.stopped,text_resultat.stopped,attractiveness.started,text_question_1.started,validate.started,mouse_15.started,slider_recommandation.started,text_recommandation.started,attractiveness.response,attractiveness.rt,mouse_15.x,mouse_15.y,mouse_15.leftButton,mouse_15.midButton,mouse_15.rightButton,mouse_15.time,mouse_15.clicked_name,slider_recommandation.response,slider_recommandation.rt,text.started,key_resp_9.started,key_resp_9.keys,key_resp_9.rt,text_2.started,text_instr_11.started,key_resp_11.started,avec_inst_23.started,sans_instr_23.started,domicile_instr_23.started,exterieur_instr_23.started,avec_instr_23.started,sans_inst_23.started,domicile_inst_23.started,exterieur_inst_23.started,key_resp_11.keys,key_resp_11.rt,observation_var.routineStartVal,key_resp_3.started,avec3.started,sans3.started,domicile3.started,exterieur3.started,observation.started,text_nombre_matchs_third.started,text_question_trial23.started,text_numero_joueur.started,cross_fixation.started,image_avec_cues_23.started,image_sans_cues_23.started,image_domicile_cues_23.started,image_exterieur_cues_23.started,question_mark3.started,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,observation_var.routineEndVal,fb_text_choice_component.started,nombre_matchs_third_outcome.started,avec3_outcome.started,sans3_outcome.started,domicile3_outcome.started,exterieur3_outcome.started,domicile_feedback23.started,exterieur_feedback23.started,text_question_outcome23.started,text_joueur_numero.started,cross_feedback23.started,avec_feedback23.started,sans_feedback23.started,image_outcome3.started,resultat3_outcome.started,cross_feedback23.stopped,image_outcome3.stopped,resultat3_outcome.stopped,outcome3_var.routineEndVal,text_instr_12.started,key_resp_12.started,key_resp_12.keys,key_resp_12.rt,participant,session,group,date,expName,psychopyVersion,frameRate,
7,,,,-6,"Deuxième saison:  
  L'emplacement du match influence les performances de l'équipe.Vous avez la possibilité de sélectionner le nouveau joueur pour participer au match ou de choisir le lieu du match (à domicile ou à l’extérieur, figures ci-dessous). Pour un certain nombre de matchs tirés au hasard, l'entraîneur adjoint prendra les décisions à votre place: dans ce cas, utilisez la touche espace pour afficher les décisions de l’adjoint. 
 Appuyez sur la touche espace pour commencer. ",1,0.8,0.2,0.2,0.8,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,6,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,864.0021729169966,864.3373239170032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,864.3373239170032,864.3373239170032,864.3373239170032,864.3373239170032,864.3373239170032,864.3373239170032,864.3373239170032,864.3373239170032,864.3373239170032,864.3373239170032,864.3373239170032,864.3373239170032,864.3373239170032,864.3373239170032,866.320156709,left,1,2.101182667000103,0,866.4982513750001,866.4982513750001,866.4982513750001,866.4982513750001,866.4982513750001,866.4982513750001,866.4982513750001,866.4982513750001,866.4982513750001,866.4982513750001,866.4982513750001,866.4982513750001,866.4982513750001,866.9580624590017,866.9580624590017,867.008812125001,,,[1],,,,,963213,001,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,
7,,,,-6,"Deuxième saison:  
  L'emplacement du match influence les performances de l'équipe.Vous avez la possibilité de sélectionner le nouveau joueur pour participer au match ou de choisir le lieu du match (à domicile ou à l’extérieur, figures ci-dessous). Pour un certain nombre de matchs tirés au hasard, l'entraîneur adjoint prendra les décisions à votre place: dans ce cas, utilisez la touche espace pour afficher les décisions de l’adjoint. 
 Appuyez sur la touche espace pour commencer. ",1,0.8,0.2,0.2,0.8,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,6,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,868.9461091669946,869.2830907919997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,869.2830907919997,869.2830907919997,869.2830907919997,869.2830907919997,869.2830907919997,869.2830907919997,869.2830907919997,869.2830907919997,869.2830907919997,869.2830907919997,869.2830907919997,869.2830907919997,869.2830907919997,869.2830907919997,,space,0,1.5983509999932721,1,870.9491729589936,870.9491729589936,870.9491729589936,870.9491729589936,870.9491729589936,870.9491729589936,870.9491729589936,870.9491729589936,870.9491729589936,870.9491729589936,870.9491729589936,870.9491729589936,870.9491729589936,871.404956917002,871.404956917002,871.4806059999974,,,[1],,,,,963213,001,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,
7,,,,-6,"Deuxième saison:  
  L'emplacement du match influence les performances de l'équipe.Vous avez la possibilité de sélectionner le nouveau joueur pour participer au match ou de choisir le lieu du match (à domicile ou à l’extérieur, figures ci-dessous). Pour un certain nombre de matchs tirés au hasard, l'entraîneur adjoint prendra les décisions à votre place: dans ce cas, utilisez la touche espace pour afficher les décisions de l’adjoint. 
 Appuyez sur la touche espace pour commencer. ",1,0.8,0.2,0.2,0.8,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,6,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,873.3971453749982,873.7258914589911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,873.7258914589911,873.7258914589911,873.7258914589911,873.7258914589911,873.7258914589911,873.7258914589911,873.7258914589911,873.7258914589911,873.7258914589911,873.7258914589911,873.7258914589911,873.7258914589911,873.7258914589911,873.7258914589911,875.7026429589896,left,1,2.444058666995261,0,876.230971166995,876.230971166995,876.230971166995,876.230971166995,876.230971166995,876.230971166995,876.230971166995,876.230971166995,876.230971166995,876.230971166995,876.230971166995,876.230971166995,876.230971166995,876.6843983750005,876.6843983750005,876.7602959999931,878.6668871669972,878.6668871669972,[1],,,,,963213,001,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,
7,,,,-6,"Deuxième saison:  
  L'emplacement du match influence les performances de l'équipe.Vous avez la possibilité de sélectionner le nouveau joueur pour participer au match ou de choisir le lieu du match (à domicile ou à l’extérieur, figures ci-dessous). Pour un certain nombre de matchs tirés au hasard, l'entraîneur adjoint prendra les décisions à votre place: dans ce cas, utilisez la touche espace pour afficher les décisions de l’adjoint. 
 Appuyez sur la touche espace pour commencer. ",1,0.8,0.2,0.2,0.8,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,6,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,878.6880996669934,879.0249967499985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,879.0249967499985,879.0249967499985,879.0249967499985,879.0249967499985,879.0249967499985,879.0249967499985,879.0249967499985,879.0249967499985,879.0249967499985,879.0249967499985,879.0249967499985,879.0249967499985,879.0249967499985,879.0249967499985,881.0068685419974,right,0,2.1277536659908947,0,881.2224077089923,881.2224077089923,881.2224077089923,881.2224077089923,881.2224077089923,881.2224077089923,881.2224077089923,881.2224077089923,881.2224077089923,881.2224077089923,881.2224077089923,881.2224077089923,881.2224077089923,881.6731191250001,881.6731191250001,881.7490327499982,883.6652701669955,883.6652701669955,[1],,,,,963213,001,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,
7,,,,-6,"Deuxième saison:  
  L'emplacement du match influence les performances de l'équipe.Vous avez la possibilité de sélectionner le nouveau joueur pour participer au match ou de choisir le lieu du match (à domicile ou à l’extérieur, figures ci-dessous). Pour un certain nombre de matchs tirés au hasard, l'entraîneur adjoint prendra les décisions à votre place: dans ce cas, utilisez la touche espace pour afficher les décisions de l’adjoint. 
 Appuyez sur la touche espace pour commencer. ",1,0.8,0.2,0.2,0.8,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,6,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,883.6686454589944,884.0185469999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,884.0185469999997,884.0185469999997,884.0185469999997,884.0185469999997,884.0185469999997,884.0185469999997,884.0185469999997,884.0185469999997,884.0185469999997,884.0185469999997,884.0185469999997,884.0185469999997,884.0185469999997,884.0185469999997,,space,0,1.9089641250029672,1,885.9907712919958,885.9907712919958,885.9907712919958,885.9907712919958,885.9907712919958,885.9907712919958,885.9907712919958,885.9907712919958,885.9907712919958,885.9907712919958,885.9907712919958,885.9907712919958,885.9907712919958,886.4467034169938,886.4467034169938,886.5230713339988,888.4175449169998,888.4175449169998,[0],,,,,963213,001,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,
7,,,,-6,"Deuxième saison:  
  L'emplacement du match influence les performances de l'équipe.Vous avez la possibilité de sélectionner le nouveau joueur pour participer au match ou de choisir le lieu du match (à domicile ou à l’extérieur, figures ci-dessous). Pour un certain nombre de matchs tirés au hasard, l'entraîneur adjoint prendra les décisions à votre place: dans ce cas, utilisez la touche espace pour afficher les décisions de l’adjoint. 
 Appuyez sur la touche espace pour commencer. ",1,0.8,0.2,0.2,0.8,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,6,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,888.4339592499891,888.7763922919985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,888.7763922919985,888.7763922919985,888.7763922919985,888.7763922919985,888.7763922919985,888.7763922919985,888.7763922919985,888.7763922919985,888.7763922919985,888.7763922919985,888.7763922919985,888.7763922919985,888.7763922919985,888.7763922919985,,up,0,0.7479292919888394,0,889.5840712499921,889.5840712499921,889.5840712499921,889.5840712499921,889.5840712499921,889.5840712499921,889.5840712499921,889.5840712499921,889.5840712499921,889.5840712499921,889.5840712499921,889.5840712499921,889.5840712499921,890.0409799170011,890.0409799170011,890.0918388339924,892.0174741669907,892.0174741669907,[0],,,,,963213,001,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,
7,,,,-6,"Deuxième saison:  
  L'emplacement du match influence les performances de l'équipe.Vous avez la possibilité de sélectionner le nouveau joueur pour participer au match ou de choisir le lieu du match (à domicile ou à l’extérieur, figures ci-dessous). Pour un certain nombre de matchs tirés au hasard, l'entraîneur adjoint prendra les décisions à votre place: dans ce cas, utilisez la touche espace pour afficher les décisions de l’adjoint. 
 Appuyez sur la touche espace pour commencer. ",1,0.8,0.2,0.2,0.8,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,6,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,892.0317742920015,892.3691204170027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,892.3691204170027,892.3691204170027,892.3691204170027,892.3691204170027,892.3691204170027,892.3691204170027,892.3691204170027,892.3691204170027,892.3691204170027,892.3691204170027,892.3691204170027,892.3691204170027,892.3691204170027,892.3691204170027,,down,0,1.37865245899593,0,893.8085952919937,893.8085952919937,893.8085952919937,893.8085952919937,893.8085952919937,893.8085952919937,893.8085952919937,893.8085952919937,893.8085952919937,893.8085952919937,893.8085952919937,893.8085952919937,893.8085952919937,894.2731456249894,894.2731456249894,894.3237072920019,896.2419201250013,896.2419201250013,[1],,,,,963213,001,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,
7,,,,-6,"Deuxième saison:  
  L'emplacement du match influence les performances de l'équipe.Vous avez la possibilité de sélectionner le nouveau joueur pour participer au match ou de choisir le lieu du match (à domicile ou à l’extérieur, figures ci-dessous). Pour un certain nombre de matchs tirés au hasard, l'entraîneur adjoint prendra les décisions à votre place: dans ce cas, utilisez la touche espace pour afficher les décisions de l’adjoint. 
 Appuyez sur la touche espace pour commencer. ",1,0.8,0.2,0.2,0.8,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,6,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,896.2625984999904,896.5948122089903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,896.5948122089903,896.5948122089903,896.5948122089903,896.5948122089903,896.5948122089903,896.5948122089903,896.5948122089903,896.5948122089903,896.5948122089903,896.5948122089903,896.5948122089903,896.5948122089903,896.5948122089903,896.5948122089903,,up,0,1.1283827089937404,0,897.7887088339921,897.7887088339921,897.7887088339921,897.7887088339921,897.7887088339921,897.7887088339921,897.7887088339921,897.7887088339921,897.7887088339921,897.7887088339921,897.7887088339921,897.7887088339921,897.7887088339921,898.2509546669899,898.2509546669899,898.3030084170023,900.222236667003,900.222236667003,[1],,,,,963213,001,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,
7,,,,-6,"Deuxième saison:  
  L'emplacement du match influence les performances de l'équipe.Vous avez la possibilité de sélectionner le nouveau joueur pour participer au match ou de choisir le lieu du match (à domicile ou à l’extérieur, figures ci-dessous). Pour un certain nombre de matchs tirés au hasard, l'entraîneur adjoint prendra les décisions à votre place: dans ce cas, utilisez la touche espace pour afficher les décisions de l’adjoint. 
 Appuyez sur la touche espace pour commencer. ",1,0.8,0.2,0.2,0.8,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,6,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,900.235610208998,900.5780448339938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,900.5780448339938,900.5780448339938,900.5780448339938,900.5780448339938,900.5780448339938,900.5780448339938,900.5780448339938,900.5780448339938,900.5780448339938,900.5780448339938,900.5780448339938,900.5780448339938,900.5780448339938,900.5780448339938,,up,0,0.4683439170039492,0,901.1048639590008,901.1048639590008,901.1048639590008,901.1048639590008,901.1048639590008,901.1048639590008,901.1048639590008,901.1048639590008,901.1048639590008,901.1048639590008,901.1048639590008,901.1048639590008,901.1048639590008,901.5629076249897,901.5629076249897,901.613477958992,903.5418796669983,903.5418796669983,[1],,,,,963213,001,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,
7,,,,-6,"Deuxième saison:  
  L'emplacement du match influence les performances de l'équipe.Vous avez la possibilité de sélectionner le nouveau joueur pour participer au match ou de choisir le lieu du match (à domicile ou à l’extérieur, figures ci-dessous). Pour un certain nombre de matchs tirés au hasard, l'entraîneur adjoint prendra les décisions à votre place: dans ce cas, utilisez la touche espace pour afficher les décisions de l’adjoint. 
 Appuyez sur la touche espace pour commencer. ",1,0.8,0.2,0.2,0.8,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,6,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,903.5563929999917,903.8953893339931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,903.8953893339931,903.8953893339931,903.8953893339931,903.8953893339931,903.8953893339931,903.8953893339931,903.8953893339931,903.8953893339931,903.8953893339931,903.8953893339931,903.8953893339931,903.8953893339931,903.8953893339931,903.8953893339931,,space,0,1.5937367909937166,1,905.5549566249974,905.5549566249974,905.5549566249974,905.5549566249974,905.5549566249974,905.5549566249974,905.5549566249974,905.5549566249974,905.5549566249974,905.5549566249974,905.5549566249974,905.5549566249974,905.5549566249974,906.0082872499916,906.0082872499916,906.0841807919933,907.9843186669896,907.9843186669896,[1],,,,,963213,001,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,
7,,,,-6,"Deuxième saison:  
  L'emplacement du match influence les performances de l'équipe.Vous avez la possibilité de sélectionner le nouveau joueur pour participer au match ou de choisir le lieu du match (à domicile ou à l’extérieur, figures ci-dessous). Pour un certain nombre de matchs tirés au hasard, l'entraîneur adjoint prendra les décisions à votre place: dans ce cas, utilisez la touche espace pour afficher les décisions de l’adjoint. 
 Appuyez sur la touche espace pour commencer. ",1,0.8,0.2,0.2,0.8,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,6,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,908.0103401249944,908.3459527919913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,908.3459527919913,908.3459527919913,908.3459527919913,908.3459527919913,908.3459527919913,908.3459527919913,908.3459527919913,908.3459527919913,908.3459527919913,908.3459527919913,908.3459527919913,908.3459527919913,908.3459527919913,908.3459527919913,,space,0,1.7681733750068815,1,910.1772932500025,910.1772932500025,910.1772932500025,910.1772932500025,910.1772932500025,910.1772932500025,910.1772932500025,910.1772932500025,910.1772932500025,910.1772932500025,910.1772932500025,910.1772932500025,910.1772932500025,910.6296038750006,910.6296038750006,910.7069394589926,,,[1],,,,,963213,001,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,
7,,,,-6,"Deuxième saison:  
  L'emplacement du match influence les performances de l'équipe.Vous avez la possibilité de sélectionner le nouveau joueur pour participer au match ou de choisir le lieu du match (à domicile ou à l’extérieur, figures ci-dessous). Pour un certain nombre de matchs tirés au hasard, l'entraîneur adjoint prendra les décisions à votre place: dans ce cas, utilisez la touche espace pour afficher les décisions de l’adjoint. 
 Appuyez sur la touche espace pour commencer. ",1,0.8,0.2,0.2,0.8,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,6,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,912.6216871669894,912.9593164999969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,912.9593164999969,912.9593164999969,912.9593164999969,912.9593164999969,912.9593164999969,912.9593164999969,912.9593164999969,912.9593164999969,912.9593164999969,912.9593164999969,912.9593164999969,912.9593164999969,912.9593164999969,912.9593164999969,,up,0,1.5513412919972325,0,914.5724734589894,914.5724734589894,914.5724734589894,914.5724734589894,914.5724734589894,914.5724734589894,914.5724734589894,914.5724734589894,914.5724734589894,914.5724734589894,914.5724734589894,914.5724734589894,914.5724734589894,915.0364479169948,915.0364479169948,915.0868668749899,,,[0],,,,,963213,001,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,
7,,,,-6,"Deuxième saison:  
  L'emplacement du match influence les performances de l'équipe.Vous avez la possibilité de sélectionner le nouveau joueur pour participer au match ou de choisir le lieu du match (à domicile ou à l’extérieur, figures ci-dessous). Pour un certain nombre de matchs tirés au hasard, l'entraîneur adjoint prendra les décisions à votre place: dans ce cas, utilisez la touche espace pour afficher les décisions de l’adjoint. 
 Appuyez sur la touche espace pour commencer. ",1,0.8,0.2,0.2,0.8,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,6,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,917.0225337500015,917.3466217919922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,917.3466217919922,917.3466217919922,917.3466217919922,917.3466217919922,917.3466217919922,917.3466217919922,917.3466217919922,917.3466217919922,917.3466217919922,917.3466217919922,917.3466217919922,917.3466217919922,917.3466217919922,917.3466217919922,,left,1,0.7965293749875855,0,918.2043831249903,918.2043831249903,918.2043831249903,918.2043831249903,918.2043831249903,918.2043831249903,918.2043831249903,918.2043831249903,918.2043831249903,918.2043831249903,918.2043831249903,918.2043831249903,918.2043831249903,918.6707312919898,918.6707312919898,918.7223496249935,920.6390380840021,920.6390380840021,[1],,,,,963213,001,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,
7,,,,-6,"Deuxième saison:  
  L'emplacement du match influence les performances de l'équipe.Vous avez la possibilité de sélectionner le nouveau joueur pour participer au match ou de choisir le lieu du match (à domicile ou à l’extérieur, figures ci-dessous). Pour un certain nombre de matchs tirés au hasard, l'entraîneur adjoint prendra les décisions à votre place: dans ce cas, utilisez la touche espace pour afficher les décisions de l’adjoint. 
 Appuyez sur la touche espace pour commencer. ",1,0.8,0.2,0.2,0.8,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,6,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,920.6538474169938,921.0103119999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,921.0103119999985,921.0103119999985,921.0103119999985,921.0103119999985,921.0103119999985,921.0103119999985,921.0103119999985,921.0103119999985,921.0103119999985,921.0103119999985,921.0103119999985,921.0103119999985,921.0103119999985,921.0103119999985,,space,0,1.7365678749920335,1,922.8106221249909,922.8106221249909,922.8106221249909,922.8106221249909,922.8106221249909,922.8106221249909,922.8106221249909,922.8106221249909,922.8106221249909,922.8106221249909,922.8106221249909,922.8106221249909,922.8106221249909,923.2720468749903,923.2720468749903,923.3228612090024,925.2440764170024,925.2440764170024,[1],,,,,963213,001,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,
7,,,,-6,"Deuxième saison:  
  L'emplacement du match influence les performances de l'équipe.Vous avez la possibilité de sélectionner le nouveau joueur pour participer au match ou de choisir le lieu du match (à domicile ou à l’extérieur, figures ci-dessous). Pour un certain nombre de matchs tirés au hasard, l'entraîneur adjoint prendra les décisions à votre place: dans ce cas, utilisez la touche espace pour afficher les décisions de l’adjoint. 
 Appuyez sur la touche espace pour commencer. ",1,0.8,0.2,0.2,0.8,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,6,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,925.2573354589986,925.5916060419986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,925.5916060419986,925.5916060419986,925.5916060419986,925.5916060419986,925.5916060419986,925.5916060419986,925.5916060419986,925.5916060419986,925.5916060419986,925.5916060419986,925.5916060419986,925.5916060419986,925.5916060419986,925.5916060419986,,space,0,1.2482739579863846,1,926.9010971249954,926.9010971249954,926.9010971249954,926.9010971249954,926.9010971249954,926.9010971249954,926.9010971249954,926.9010971249954,926.9010971249954,926.9010971249954,926.9010971249954,926.9010971249954,926.9010971249954,927.3525013749895,927.3525013749895,927.4290330419899,929.3456705839926,929.3456705839926,[1],,,,,963213,001,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,
7,,,,-6,"Deuxième saison:  
  L'emplacement du match influence les performances de l'équipe.Vous avez la possibilité de sélectionner le nouveau joueur pour participer au match ou de choisir le lieu du match (à domicile ou à l’extérieur, figures ci-dessous). Pour un certain nombre de matchs tirés au hasard, l'entraîneur adjoint prendra les décisions à votre place: dans ce cas, utilisez la touche espace pour afficher les décisions de l’adjoint. 
 Appuyez sur la touche espace pour commencer. ",1,0.8,0.2,0.2,0.8,0.6,0.4,0.6,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,6,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,929.3490142090013,929.6889762089995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,929.6889762089995,929.6889762089995,929.6889762089995,929.6889762089995,929.6889762089995,929.6889762089995,929.6889762089995,929.6889762089995,929.6889762089995,929.6889762089995,929.6889762089995,929.6889762089995,929.6889762089995,929.6889762089995,,left,1,0.6171380830055568,0,930.3698621669901,930.3698621669901,930.3698621669901,930.3698621669901,930.3698621669901,930.3698621669901,930.3698621669901,930.3698621669901,930.3698621669901,930.3698621669901,930.3698621669901,930.3698621669901,930.3698621669901,930.8254325419985,930.8254325419985,930.9016159169987,932.812092334003,932.812092334003,[0],,,,,963213,001,A,2023-04-11_13h27.25.100,vb_task_exp_1,2022.2.5,None,
